Test unit,RS3,
Reference,Rezaie et al. (2020),
top_displacement,horizontal_force,drift
[mm],[kN],[%]
NaN,0.6526,#VALUE!
NaN,0.6615,#VALUE!
NaN,0.7247,#VALUE!
NaN,0.7367,#VALUE!
NaN,0.7721,#VALUE!
NaN,0.7417,#VALUE!
NaN,0.7219,#VALUE!
NaN,0.525,#VALUE!
NaN,0.2143,#VALUE!
NaN,0.3112,#VALUE!
NaN,0.2677,#VALUE!
NaN,0.02109,#VALUE!
NaN,0.4099,#VALUE!
NaN,0.2206,#VALUE!
NaN,0.2672,#VALUE!
NaN,0.2542,#VALUE!
NaN,0.4568,#VALUE!
NaN,0,#VALUE!
NaN,0.1396,#VALUE!
NaN,0.2995,#VALUE!
NaN,-0.07266,#VALUE!
NaN,0.03281,#VALUE!
NaN,0.2234,#VALUE!
NaN,0.4258,#VALUE!
NaN,0.4253,#VALUE!
NaN,0.4404,#VALUE!
NaN,0.3951,#VALUE!
NaN,0.413,#VALUE!
NaN,0.00182,#VALUE!
NaN,0.3693,#VALUE!
NaN,-0.08229,#VALUE!
NaN,-0.07969,#VALUE!
NaN,-0.09401,#VALUE!
NaN,-0.1505,#VALUE!
NaN,0.3323,#VALUE!
NaN,0.3445,#VALUE!
NaN,0.3169,#VALUE!
NaN,0.05234,#VALUE!
NaN,0.3109,#VALUE!
NaN,0.326,#VALUE!
NaN,0.06224,#VALUE!
NaN,0.2779,#VALUE!
NaN,0.3323,#VALUE!
NaN,0.02266,#VALUE!
NaN,0.2875,#VALUE!
NaN,0.00156,#VALUE!
NaN,0.00547,#VALUE!
NaN,0.1724,#VALUE!
NaN,0.4089,#VALUE!
NaN,-0.02891,#VALUE!
NaN,0.1534,#VALUE!
NaN,0.4589,#VALUE!
NaN,0.4036,#VALUE!
NaN,0.03359,#VALUE!
NaN,0.363,#VALUE!
NaN,-0.01094,#VALUE!
NaN,0.1612,#VALUE!
NaN,0.2734,#VALUE!
NaN,0.07396,#VALUE!
NaN,0.1885,#VALUE!
NaN,0.1823,#VALUE!
NaN,0.1128,#VALUE!
NaN,0.2529,#VALUE!
NaN,0.07448,#VALUE!
NaN,0.1974,#VALUE!
NaN,0.3641,#VALUE!
NaN,0.1393,#VALUE!
NaN,0.2815,#VALUE!
NaN,-0.07552,#VALUE!
NaN,-0.00755,#VALUE!
NaN,0.3177,#VALUE!
NaN,-0.0401,#VALUE!
NaN,-0.1542,#VALUE!
NaN,0.2878,#VALUE!
NaN,0.2466,#VALUE!
NaN,0.1216,#VALUE!
NaN,0.1552,#VALUE!
NaN,0.2583,#VALUE!
NaN,0.06719,#VALUE!
NaN,0.06953,#VALUE!
NaN,0.2268,#VALUE!
NaN,0.2276,#VALUE!
NaN,0.15,#VALUE!
NaN,0.2263,#VALUE!
NaN,0.1997,#VALUE!
NaN,0.238,#VALUE!
NaN,0.2951,#VALUE!
NaN,0.131,#VALUE!
NaN,0.1479,#VALUE!
NaN,0.2581,#VALUE!
NaN,0.156,#VALUE!
NaN,0.1938,#VALUE!
NaN,0.1677,#VALUE!
NaN,0.2591,#VALUE!
NaN,0.00964,#VALUE!
NaN,0.03568,#VALUE!
NaN,0.2484,#VALUE!
NaN,0.3635,#VALUE!
NaN,0.00417,#VALUE!
NaN,0.1935,#VALUE!
NaN,0.04609,#VALUE!
NaN,0.3307,#VALUE!
NaN,0.1786,#VALUE!
NaN,0.1247,#VALUE!
NaN,0.1786,#VALUE!
NaN,0.07526,#VALUE!
NaN,0.1536,#VALUE!
NaN,0.1745,#VALUE!
NaN,0.231,#VALUE!
NaN,0.2125,#VALUE!
NaN,0.1776,#VALUE!
NaN,0.2404,#VALUE!
NaN,0.1484,#VALUE!
NaN,0.2266,#VALUE!
NaN,0.1232,#VALUE!
NaN,0.1836,#VALUE!
NaN,0.1154,#VALUE!
NaN,0.1479,#VALUE!
NaN,0.1521,#VALUE!
NaN,0.1732,#VALUE!
NaN,0.1706,#VALUE!
NaN,0.08724,#VALUE!
NaN,0.2341,#VALUE!
NaN,0.1099,#VALUE!
NaN,0.2638,#VALUE!
NaN,0.1115,#VALUE!
NaN,0.2867,#VALUE!
NaN,0.09271,#VALUE!
NaN,0.1271,#VALUE!
NaN,0.3146,#VALUE!
NaN,0.0237,#VALUE!
NaN,0.04818,#VALUE!
NaN,0.2966,#VALUE!
NaN,0.04141,#VALUE!
NaN,0.2172,#VALUE!
NaN,0.1432,#VALUE!
NaN,0.2768,#VALUE!
NaN,0.0737,#VALUE!
NaN,0.2313,#VALUE!
NaN,0.1445,#VALUE!
NaN,0.1945,#VALUE!
NaN,0.1818,#VALUE!
0,0,0
8.19E-05,1.5,5.11919E-06
0.01414173,3.326,0.000883858
0.033498403,4.96,0.00209365
0.053455666,6.47,0.003340979
0.076255134,7.943,0.004765946
0.099151236,9.353,0.006196952
0.129340812,10.75,0.008083801
0.158434261,12.12,0.009902141
0.19766774,13.45,0.012354234
0.229552943,14.71,0.014347059
0.262882528,15.94,0.016430158
0.297903697,17.13,0.018618981
0.337043553,18.29,0.021065222
0.36424508,19.38,0.022765317
0.388378441,20.44,0.024273653
0.431494712,21.26,0.02696842
0.445545837,21.83,0.027846615
0.467177266,20.33,0.029198579
0.453169759,18.62,0.02832311
0.426539597,16.15,0.026658725
0.400278031,14.02,0.025017377
0.378522859,12.08,0.023657679
0.34144743,10.22,0.021340464
0.321296667,8.401,0.020081042
0.286862185,6.645,0.017928887
0.262309636,4.822,0.016394352
0.237013866,3.135,0.014813367
0.210587027,1.646,0.013161689
0.192228316,0.3776,0.01201427
0.173193869,-0.8724,0.010824617
0.154096715,-2.077,0.009631045
0.132676193,-3.135,0.008292262
0.114575213,-4.48,0.007160951
0.091579285,-5.902,0.005723705
0.063921201,-7.411,0.003995075
0.031841055,-8.78,0.001990066
0.010543135,-10.23,0.000658946
-0.022748705,-11.65,-0.001421794
-0.043823348,-13.07,-0.002738959
-0.075879809,-14.45,-0.004742488
-0.106748368,-15.83,-0.006671773
-0.138149106,-17.21,-0.008634319
-0.169455968,-18.61,-0.010590998
-0.209665923,-20.01,-0.01310412
-0.241006733,-21.37,-0.015062921
-0.27685947,-22.78,-0.017303717
-0.306361148,-24.16,-0.019147572
-0.345464498,-25.5,-0.021591531
-0.378861806,-26.85,-0.023678863
-0.415245898,-28.13,-0.025952869
-0.44632078,-29.33,-0.027895049
-0.454786005,-28.91,-0.028424125
-0.458558516,-28.74,-0.028659907
-0.465193041,-27.54,-0.029074565
-0.470266416,-27.39,-0.029391651
-0.470382624,-27.42,-0.029398914
-0.446453195,-25,-0.027903325
-0.428000945,-21.32,-0.026750059
-0.399786507,-19.14,-0.024986657
-0.3731092,-16.85,-0.023319325
-0.341392445,-14.66,-0.021337028
-0.318361593,-12.54,-0.0198976
-0.289438469,-10.54,-0.018089904
-0.263211512,-8.715,-0.01645072
-0.237762741,-6.999,-0.014860171
-0.208790955,-5.416,-0.013049435
-0.180076446,-3.893,-0.011254778
-0.155030809,-2.418,-0.009689426
-0.138338191,-0.9893,-0.008646137
-0.112149123,0.3531,-0.00700932
-0.092110234,1.589,-0.00575689
-0.077214679,2.389,-0.004825917
-0.050988005,3.501,-0.00318675
-0.02890462,4.714,-0.001806539
-0.009056023,5.98,-0.000566001
0.010444269,7.239,0.000652767
0.042714935,8.558,0.002669683
0.064887177,9.901,0.004055449
0.094699167,11.25,0.005918698
0.126606893,12.61,0.007912931
0.160792273,13.96,0.010049517
0.183986911,15.3,0.011499182
0.220174631,16.65,0.013760914
0.256113626,17.94,0.016007102
0.280701023,19.19,0.017543814
0.325807831,20.45,0.020362989
0.349047628,21.63,0.021815477
0.387832595,22.73,0.024239537
0.413907757,23.65,0.025869235
0.41228751,23.64,0.025767969
0.413460208,21.72,0.025841263
0.41764949,21.03,0.026103093
0.391059561,18.62,0.024441223
0.363921966,16.49,0.022745123
0.332838482,14.57,0.020802405
0.308040131,12.76,0.019252508
0.2758764,11,0.017242275
0.251836602,9.304,0.015739788
0.220670355,7.635,0.013791897
0.191511777,5.982,0.011969486
0.16084107,4.32,0.010052567
0.136970975,2.812,0.008560686
0.111762602,1.498,0.006985163
0.08521365,0.3135,0.005325853
0.072950615,-0.8432,0.004559413
0.054181386,-1.979,0.003386337
0.031930471,-2.999,0.001995654
0.01316246,-4.257,0.000822654
-0.009640314,-5.639,-0.00060252
-0.037463083,-7.085,-0.002341443
-0.060471304,-8.564,-0.003779456
-0.083800962,-10.08,-0.00523756
-0.109127428,-11.62,-0.006820464
-0.137860329,-13.14,-0.008616271
-0.169549149,-14.72,-0.010596822
-0.200792819,-16.31,-0.012549551
-0.226399903,-18,-0.014149994
-0.256690156,-19.66,-0.016043135
-0.285983143,-21.26,-0.017873946
-0.325011703,-23.1,-0.020313231
-0.353365515,-24.75,-0.022085345
-0.384209759,-26.47,-0.02401311
-0.40914026,-28.07,-0.025571266
-0.430853628,-28.11,-0.026928352
-0.435109769,-27.31,-0.027194361
-0.443127338,-26.67,-0.027695459
-0.430973204,-25.24,-0.026935825
-0.393923029,-22.89,-0.024620189
-0.373894449,-19.62,-0.023368403
-0.339729894,-17.5,-0.021233118
-0.316893994,-15.25,-0.019805875
-0.292544693,-13.18,-0.018284043
-0.266478172,-11.15,-0.016654886
-0.239401829,-9.245,-0.014962614
-0.20740099,-7.484,-0.012962562
-0.181931615,-5.823,-0.011370726
-0.153164202,-4.288,-0.009572763
-0.129437584,-2.841,-0.008089849
-0.107356265,-1.448,-0.006709767
-0.081181416,-0.06953,-0.005073838
-0.059044244,1.201,-0.003690265
-0.044434988,2.114,-0.002777187
-0.02607577,3.164,-0.001629736
-0.004933664,4.369,-0.000308354
0.020237657,5.627,0.001264854
0.040809924,6.915,0.00255062
0.072407945,8.216,0.004525497
0.098957389,9.58,0.006184837
0.113944506,10.98,0.007121532
0.146373878,12.37,0.009148367
0.175989126,13.78,0.01099932
0.212266184,15.17,0.013266637
0.24167606,16.57,0.015104754
0.274804846,17.96,0.017175303
0.305573364,19.34,0.019098335
0.331280816,20.7,0.020705051
0.36427492,21.98,0.022767182
0.400162305,23.41,0.025010144
0.434847328,24.62,0.027177958
0.463990459,25.78,0.028999404
0.497740042,26.89,0.031108753
0.531917698,27.93,0.033244856
0.569347319,28.94,0.035584207
0.60569823,29.92,0.037856139
0.645486837,30.85,0.040342927
0.687308561,31.75,0.042956785
0.724812456,32.61,0.045300779
0.764795333,33.43,0.047799708
0.814377886,34.24,0.050898618
0.822970594,34.01,0.051435662
0.847968354,32.35,0.052998022
0.835234907,30,0.052202182
0.798371354,27.78,0.04989821
0.762965904,25.77,0.047685369
0.735427297,23.93,0.045964206
0.701009439,22.19,0.04381309
0.67011745,20.41,0.041882341
0.640183278,18.91,0.040011455
0.611406698,17.34,0.038212919
0.580492327,15.8,0.03628077
0.549408205,14.29,0.034338013
0.514457283,12.83,0.03215358
0.487804637,11.37,0.03048779
0.459271567,9.945,0.028704473
0.430333024,8.544,0.026895814
0.399081049,7.152,0.024942566
0.36950555,5.724,0.023094097
0.340421284,4.241,0.02127633
0.308971845,2.893,0.01931074
0.288162164,1.685,0.018010135
0.264248245,0.6091,0.016515515
0.240302345,-0.4721,0.015018897
0.21396788,-1.53,0.013372992
0.19536457,-2.465,0.012210286
0.169029516,-3.481,0.010564345
0.141198205,-4.669,0.008824888
0.123403134,-5.959,0.007712696
0.093463687,-7.23,0.00584148
0.068479981,-8.535,0.004279999
0.037004847,-9.934,0.002312803
0.011686525,-11.32,0.000730408
-0.017046808,-12.75,-0.001065426
-0.044397834,-14.15,-0.002774865
-0.074472035,-15.59,-0.004654502
-0.104988202,-17.09,-0.006561763
-0.134806831,-18.62,-0.008425427
-0.17078864,-20.23,-0.01067429
-0.200315109,-21.9,-0.012519694
-0.232931597,-23.39,-0.014558225
-0.2669211,-24.99,-0.016682569
-0.297202141,-26.57,-0.018575134
-0.334457971,-28.05,-0.020903623
-0.367049743,-29.48,-0.022940609
-0.397598052,-30.87,-0.024849878
-0.429646338,-32.21,-0.026852896
-0.466506176,-33.53,-0.029156636
-0.498813359,-34.78,-0.031175835
-0.540301101,-35.97,-0.033768819
-0.579005418,-37.12,-0.036187839
-0.623833968,-38.22,-0.038989623
-0.663972196,-39.18,-0.041498262
-0.707508283,-40.09,-0.044219268
-0.752484984,-41.04,-0.047030312
-0.787016657,-41.94,-0.049188541
-0.820022851,-41.38,-0.051251428
-0.815936808,-41.46,-0.050996051
-0.844487482,-39.23,-0.052780468
-0.811903974,-36.44,-0.050743998
-0.779830771,-33.81,-0.048739423
-0.755613374,-31.37,-0.047225836
-0.717534079,-29.13,-0.04484588
-0.6898352,-27.03,-0.0431147
-0.661413378,-25.02,-0.041338336
-0.628444459,-23.11,-0.039277779
-0.601868866,-21.31,-0.037616804
-0.565003006,-19.63,-0.035312688
-0.537371186,-17.8,-0.033585699
-0.501894933,-16.1,-0.031368433
-0.485890236,-14.41,-0.03036814
-0.442606528,-12.74,-0.027662908
-0.414728937,-11.13,-0.025920559
-0.390182174,-9.59,-0.024386386
-0.355956929,-8.124,-0.022247308
-0.330088174,-6.778,-0.020630511
-0.302040435,-5.505,-0.018877527
-0.27670303,-4.206,-0.017293939
-0.25259269,-2.909,-0.015787043
-0.221940358,-1.67,-0.013871272
-0.197072381,-0.4596,-0.012317024
-0.168204695,0.7128,-0.010512793
-0.143047135,1.729,-0.008940446
-0.126129756,2.508,-0.00788311
-0.109497675,3.528,-0.006843605
-0.077766445,4.639,-0.004860403
-0.055641774,5.804,-0.003477611
-0.02370337,6.941,-0.001481461
0.003300231,8.079,0.000206264
0.030206393,9.281,0.0018879
0.063756673,10.51,0.003984792
0.093613124,11.72,0.00585082
0.121431594,12.94,0.007589475
0.159494615,14.17,0.009968413
0.198177199,15.41,0.012386075
0.232436151,16.64,0.014527259
0.26194428,17.83,0.016371518
0.295241509,19.06,0.018452594
0.331591541,20.27,0.020724471
0.36439924,21.49,0.022774953
0.403563647,22.71,0.025222728
0.429270022,23.92,0.026829376
0.461423628,25.14,0.028838977
0.501054469,26.34,0.031315904
0.53189386,27.52,0.033243366
0.570979991,28.71,0.035686249
0.609074138,29.87,0.038067134
0.641255529,30.98,0.040078471
0.690208716,32.09,0.043138045
0.725278917,33.14,0.045329932
0.757477995,34.17,0.047342375
0.798202142,35.13,0.049887634
0.817437975,35.19,0.051089873
0.831316575,33.22,0.051957286
0.83309728,33.19,0.05206858
0.822116307,31.51,0.051382269
0.78787111,29.75,0.049241944
0.759717631,27.51,0.047482352
0.730822904,25.58,0.045676431
0.696176923,23.74,0.043511058
0.661911254,22.02,0.041369453
0.633850601,20.25,0.039615663
0.603388896,18.76,0.037711806
0.569023398,17.16,0.035563962
0.533187317,15.61,0.033324207
0.501687669,14.13,0.031355479
0.47413827,12.64,0.029633642
0.44040557,11.21,0.027525348
0.415430014,9.815,0.025964376
0.382565704,8.43,0.023910357
0.352702018,7.077,0.022043876
0.327033643,5.64,0.020439603
0.28954117,4.242,0.018096323
0.265036704,2.908,0.016564794
0.232873121,1.754,0.01455457
0.200747759,0.6779,0.012546735
0.180802632,-0.3685,0.011300165
0.160014615,-1.42,0.010000913
0.14361163,-2.344,0.008975727
0.115151162,-3.31,0.007196948
0.092328825,-4.442,0.005770552
0.062714546,-5.611,0.003919659
0.032630369,-6.866,0.002039398
0.007501044,-8.112,0.000468815
-0.02469262,-9.38,-0.001543289
-0.051511699,-10.67,-0.003219481
-0.079514759,-11.96,-0.004969672
-0.107146042,-13.26,-0.006696628
-0.136687714,-14.59,-0.008542982
-0.171770024,-15.94,-0.010735627
-0.187530585,-17.29,-0.011720662
-0.236700315,-18.69,-0.01479377
-0.269320152,-20.11,-0.016832509
-0.299324708,-21.59,-0.018707794
-0.341020009,-22.98,-0.021313751
-0.3699021,-24.45,-0.023118881
-0.405205144,-25.89,-0.025325322
-0.438703622,-27.29,-0.027418976
-0.468725619,-28.71,-0.029295351
-0.508719299,-30.11,-0.031794956
-0.534974157,-31.56,-0.033435885
-0.572210561,-33.01,-0.03576316
-0.609413006,-34.44,-0.038088313
-0.638675942,-35.89,-0.039917246
-0.680781367,-37.26,-0.042548835
-0.7149488,-38.62,-0.0446843
-0.756043279,-39.93,-0.047252705
-0.797136759,-40.64,-0.049821047
-0.811115691,-38.01,-0.050694731
-0.796643998,-36.79,-0.04979025
-0.759043515,-34.53,-0.04744022
-0.732056308,-31.74,-0.045753519
-0.699815672,-29.47,-0.043738479
-0.671126223,-27.34,-0.041945389
-0.641849443,-25.33,-0.04011559
-0.610407404,-23.41,-0.038150463
-0.574557341,-21.59,-0.035909834
-0.544310345,-19.9,-0.034019397
-0.514896352,-18.06,-0.032181022
-0.48584266,-16.38,-0.030365166
-0.45415759,-14.68,-0.028384849
-0.417081205,-13.03,-0.026067575
-0.386889597,-11.4,-0.0241806
-0.366354859,-9.87,-0.022897179
-0.33102593,-8.387,-0.020689121
-0.298798228,-7.014,-0.018674889
-0.271447434,-5.748,-0.016965465
-0.244523907,-4.452,-0.015282744
-0.213693084,-3.172,-0.013355818
-0.191780499,-1.932,-0.011986281
-0.1586626,-0.7443,-0.009916413
-0.133578899,0.4195,-0.008348681
-0.108381237,1.497,-0.006773827
-0.098399693,2.231,-0.006149981
-0.065471042,3.23,-0.00409194
-0.047166062,4.314,-0.002947879
-0.016919518,5.476,-0.00105747
0.004113495,6.614,0.000257093
0.030120868,7.775,0.001882554
0.05919682,8.941,0.003699801
0.093710084,10.14,0.00585688
0.127002502,11.39,0.007937656
0.157102662,12.62,0.009818916
0.189430116,13.87,0.011839382
0.224297986,15.1,0.014018624
0.254715963,16.35,0.015919748
0.293019508,17.58,0.018313719
0.328791562,18.82,0.020549473
0.361725962,20.04,0.022607873
0.395420349,21.27,0.024713772
0.425946739,22.64,0.026621671
0.460781041,23.79,0.028798815
0.488061965,25.06,0.030503873
0.531471547,26.32,0.033216972
0.563487601,27.57,0.035217975
0.599458546,28.81,0.037466159
0.634120706,30.05,0.039632544
0.671871337,31.31,0.041991959
0.702300418,32.51,0.043893776
0.743368466,33.7,0.046460529
0.777834153,34.87,0.048614635
0.812248157,35.94,0.05076551
0.849298829,36.95,0.053081177
0.896402174,37.87,0.056025136
0.929088573,38.81,0.058068036
0.971047622,39.69,0.060690476
1.014289541,40.51,0.063393096
1.05038626,41.28,0.065649141
1.098797987,42.01,0.068674874
1.142257938,42.65,0.071391121
1.187445984,43.28,0.074215374
1.238206881,43.91,0.07738793
1.284468084,44.44,0.080279255
1.326281097,45.1,0.082892569
1.371363125,45.59,0.085710195
1.416202452,46.11,0.088512653
1.468475737,46.71,0.091779734
1.51523453,47.12,0.094702158
1.566593818,47.57,0.097912114
1.604496295,48.03,0.100281018
1.65731091,48.42,0.103581932
1.693839178,48.8,0.105864949
1.726038093,44.59,0.107877381
1.686280496,42.42,0.105392531
1.655570635,40.34,0.103473165
1.623065818,38.43,0.101441614
1.579700056,36.68,0.098731253
1.542933057,34.93,0.096433316
1.512848127,33.33,0.094553008
1.477369915,31.75,0.09233562
1.433785943,30.57,0.089611621
1.403641054,28.77,0.087727566
1.366477663,27.6,0.085404854
1.330035085,25.85,0.083127193
1.296703283,24.45,0.081043955
1.258813666,23.1,0.078675854
1.22709612,22.03,0.076693507
1.195367879,20.4,0.074710492
1.155148361,19.41,0.072196773
1.120204749,17.9,0.070012797
1.085058886,16.83,0.06781618
1.044159902,15.35,0.065259994
1.016199376,14.12,0.063512461
0.973689237,12.89,0.060855577
0.944536072,11.71,0.059033504
0.916324523,10.57,0.057270283
0.882352068,9.671,0.055147004
0.852351696,8.544,0.053271981
0.820558405,7.148,0.0512849
0.788755343,5.912,0.049297209
0.752714684,4.915,0.047044668
0.719226415,3.464,0.044951651
0.688233009,2.612,0.043014563
0.660438724,1.42,0.04127742
0.632687016,0.488,0.039542938
0.601863118,-0.2831,0.037616445
0.570177358,-1.37,0.035636085
0.547322758,-2.073,0.034207672
0.524677345,-2.877,0.032792334
0.499532476,-4.016,0.03122078
0.47128195,-5.03,0.029455122
0.438678357,-6.111,0.027417397
0.406612373,-6.982,0.025413273
0.380520336,-8.299,0.023782521
0.3464585,-9.184,0.021653656
0.312007033,-10.58,0.01950044
0.277040441,-11.44,0.017315028
0.241959494,-12.88,0.015122468
0.201036421,-14.02,0.012564776
0.170244802,-14.95,0.0106403
0.136598209,-16.16,0.008537388
0.105193014,-17.33,0.006574563
0.065844154,-18.83,0.00411526
0.03209914,-20.05,0.002006196
-0.000652089,-21.23,-4.07556E-05
-0.033680776,-22.55,-0.002105049
-0.072206931,-23.53,-0.004512933
-0.106455805,-24.97,-0.006653488
-0.14017175,-25.95,-0.008760734
-0.179138639,-27.38,-0.011196165
-0.222735666,-28.37,-0.013920979
-0.252063491,-29.61,-0.015753968
-0.293159698,-31.13,-0.018322481
-0.321857255,-32.11,-0.020116078
-0.364385465,-33.34,-0.022774092
-0.399713555,-34.56,-0.024982097
-0.433771635,-36.02,-0.027110727
-0.474147378,-37.22,-0.029634211
-0.504309335,-38.13,-0.031519333
-0.545760029,-39.51,-0.034110002
-0.584047554,-40.34,-0.036502972
-0.638462325,-41.34,-0.039903895
-0.673058596,-42.35,-0.042066162
-0.717312998,-43.29,-0.044832062
-0.761161839,-44.11,-0.047572615
-0.804635963,-44.87,-0.050289748
-0.848546439,-45.73,-0.053034152
-0.886049018,-46.36,-0.055378064
-0.931051773,-46.83,-0.058190736
-0.980888348,-47.48,-0.061305522
-1.021839807,-47.85,-0.063864988
-1.07640778,-48.29,-0.067275486
-1.125417644,-48.6,-0.070338603
-1.182038087,-48.88,-0.07387738
-1.229506232,-49.16,-0.07684414
-1.280499541,-49.47,-0.080031221
-1.329181957,-49.85,-0.083073872
-1.385064924,-50.04,-0.086566558
-1.435601167,-50.3,-0.089725073
-1.484979226,-50.5,-0.092811202
-1.542068207,-50.63,-0.096379263
-1.594405168,-50.79,-0.099650323
-1.645492868,-50.86,-0.102843304
-1.700714559,-50.96,-0.10629466
-1.752935598,-51.17,-0.109558475
-1.80355957,-51.36,-0.112722473
-1.858139937,-50.96,-0.116133746
-1.857211381,-50.02,-0.116075711
-1.881937009,-47.7,-0.117621063
-1.848868305,-46.37,-0.115554269
-1.814441788,-43.95,-0.113402612
-1.773404268,-41.86,-0.110837767
-1.73513261,-39.95,-0.108445788
-1.694867065,-38.18,-0.105929192
-1.663563231,-36.51,-0.103972702
-1.619436297,-34.88,-0.101214769
-1.579858174,-33.34,-0.098741136
-1.538820168,-31.84,-0.096176261
-1.49574166,-30.38,-0.093483854
-1.464000578,-28.92,-0.091500036
-1.425916469,-27.49,-0.089119779
-1.385847572,-26.12,-0.086615473
-1.348319217,-24.75,-0.084269951
-1.311594389,-23.41,-0.081974649
-1.277486819,-22.07,-0.079842926
-1.250379808,-20.77,-0.078148738
-1.210195293,-19.42,-0.075637206
-1.176605393,-18.16,-0.073537837
-1.137196357,-16.9,-0.071074772
-1.096575385,-15.62,-0.068535962
-1.061826649,-14.42,-0.066364166
-1.032788752,-13.28,-0.064549297
-0.993995063,-12.06,-0.062124691
-0.964438903,-10.85,-0.060277431
-0.923969575,-9.661,-0.057748098
-0.897396632,-8.473,-0.05608729
-0.866581225,-7.337,-0.054161327
-0.829642606,-6.246,-0.051852663
-0.794899311,-5.191,-0.049681207
-0.761852488,-4.1,-0.04761578
-0.724949538,-3.04,-0.045309346
-0.695642402,-1.977,-0.04347765
-0.664464247,-0.9328,-0.041529015
-0.628836847,0.0401,-0.039302303
-0.605412374,0.9727,-0.037838273
-0.576233667,1.793,-0.036014604
-0.553782938,2.503,-0.034611434
-0.524151743,3.396,-0.032759484
-0.49103121,4.327,-0.030689451
-0.463647121,5.308,-0.028977945
-0.437358172,6.272,-0.027334886
-0.403292905,7.253,-0.025205807
-0.372895683,8.218,-0.02330598
-0.337376851,9.183,-0.021086053
-0.300289004,10.19,-0.018768063
-0.265977705,11.21,-0.016623607
-0.225073255,12.25,-0.014067078
-0.191944305,13.26,-0.011996519
-0.152312455,14.27,-0.009519528
-0.110018955,15.26,-0.006876185
-0.074129382,16.25,-0.004633086
-0.041108844,17.24,-0.002569303
-0.009280275,18.2,-0.000580017
0.033069196,19.18,0.002066825
0.073503625,20.16,0.004593977
0.114414172,21.12,0.007150886
0.152021623,22.02,0.009501351
0.191994844,22.96,0.011999678
0.235077006,23.93,0.014692313
0.278195033,24.86,0.01738719
0.316667692,25.77,0.019791731
0.358295018,26.7,0.022393439
0.395772356,27.61,0.024735772
0.430093866,28.52,0.026880867
0.475315228,29.42,0.029707202
0.512139277,30.29,0.032008705
0.559378918,31.17,0.034961182
0.596505961,32.04,0.037281623
0.638652506,32.89,0.039915782
0.687830192,33.76,0.042989387
0.725391508,34.63,0.045336969
0.766893142,35.47,0.047930821
0.810367764,36.33,0.050647985
0.85426047,37.15,0.053391279
0.89188153,37.98,0.055742596
0.937245824,38.8,0.058577864
0.97368129,39.62,0.060855081
1.013667131,40.42,0.063354196
1.058552429,41.21,0.066159527
1.102840768,41.96,0.068927548
1.144977717,42.7,0.071561107
1.19553853,43.41,0.074721158
1.227752218,44.11,0.076734514
1.277303485,44.79,0.079831468
1.317495242,45.43,0.082343453
1.362741258,46.05,0.085171329
